student_id,subject,late,full_name
268,p.e,55.0,Peter Montgomery
276,p.e,60.0,Jennifer Summers
277,p.e,60.0,April Snyder
283,p.e,60.0,Michelle Kelley
285,p.e,60.0,Laurie Wallace
286,p.e,60.0,Janice Johnston
288,p.e,60.0,Mary Alvarez
289,p.e,60.0,Peter Mcdowell
290,p.e,60.0,Sarah Villanueva
298,p.e,60.0,Jorge Sullivan
17,physics,0.0,Bobby Flores
23,physics,9.0,Collin Lopez
25,physics,0.0,Peter Mcdowell
28,physics,0.0,Desiree Cain
950,physics,0.0,Sarah Villanueva
954,physics,0.0,Lauren Hayes
958,physics,0.0,Jorge Sullivan
37,physics,0.0,Peter Montgomery
41,physics,0.0,Brian Hamilton
48,physics,7.0,Cheryl Bradley
49,physics,0.0,Walter Pratt
960,physics,0.0,Susan Wagner
961,physics,0.0,Peter Montgomery
962,physics,0.0,Theodore Mcgrath
966,physics,0.0,Susan Levy
969,physics,16.0,Jennifer Summers
970,physics,0.0,April Snyder
981,physics,0.0,Mary Alvarez
983,physics,0.0,Sarah Villanueva
986,physics,0.0,Stephanie Lawrence
988,physics,0.0,Whitney Stark
311,physics,0.0,Dana Nguyen
323,physics,0.0,Sarah Villanueva
329,physics,0.0,Angela Salazar
336,physics,0.0,Stephanie Collins
337,physics,0.0,Stephanie Sutton
338,physics,0.0,Brian Hamilton
339,physics,0.0,Susan Levy
341,physics,0.0,Kimberly Smith
343,physics,19.0,April Snyder
344,physics,0.0,Dana Nguyen
346,physics,0.0,Walter Pratt
350,physics,7.0,Kimberly Maynard
355,physics,0.0,Peter Mcdowell
358,physics,0.0,Desiree Cain
362,physics,0.0,Angela Salazar
366,physics,0.0,Susan Wagner
369,physics,0.0,Stephanie Collins
375,physics,0.0,Jennifer Summers
376,physics,0.0,April Snyder
378,physics,0.0,Cheryl Bradley
379,physics,0.0,Walter Pratt
387,physics,0.0,Mary Alvarez
390,physics,0.0,Kimberly Myers
401,physics,0.0,Theodore Mcgrath
403,physics,0.0,Stephanie Sutton
405,physics,0.0,Susan Levy
412,physics,60.0,Walter Pratt
413,physics,60.0,Bobby Flores
422,physics,0.0,Sarah Villanueva
423,physics,0.0,Kimberly Myers
426,physics,0.0,Lauren Hayes
427,physics,0.0,Whitney Stark
429,physics,11.0,Norma Fisher
435,physics,0.0,Stephanie Collins
437,physics,7.0,Brian Hamilton
441,physics,0.0,Jennifer Summers
442,physics,0.0,April Snyder
443,physics,0.0,Dana Nguyen
445,physics,0.0,Walter Pratt
449,physics,0.0,Kimberly Maynard
452,physics,0.0,Collin Lopez
454,physics,0.0,Peter Mcdowell
459,physics,0.0,Lauren Hayes
467,physics,0.0,Theodore Mcgrath
468,physics,0.0,Stephanie Collins
474,physics,0.0,Jennifer Summers
481,physics,60.0,Michelle Kelley
482,physics,0.0,Kimberly Maynard
485,physics,60.0,Collin Lopez
488,physics,0.0,Sarah Villanueva
495,physics,0.0,Norma Fisher
503,physics,0.0,Brian Hamilton
505,physics,0.0,Sean Green
511,physics,0.0,Walter Pratt
515,physics,7.0,Kimberly Maynard
537,physics,0.0,Susan Levy
541,physics,7.0,April Snyder
545,physics,0.0,Bobby Flores
546,physics,0.0,Tasha Rodriguez
553,physics,0.0,Peter Mcdowell
560,physics,0.0,Angela Salazar
567,physics,0.0,Stephanie Collins
569,physics,0.0,Brian Hamilton
572,physics,0.0,Kimberly Smith
573,physics,0.0,Jennifer Summers
576,physics,0.0,Cheryl Bradley
581,physics,0.0,Kimberly Maynard
582,physics,6.0,Laurie Wallace
592,physics,0.0,Whitney Stark
596,physics,0.0,Elizabeth Woods
62,physics,0.0,Stephanie Lawrence
79,physics,0.0,April Snyder
87,physics,0.0,Laurie Wallace
602,physics,0.0,Brian Hamilton
611,physics,0.0,Bobby Flores
616,physics,0.0,Janice Johnston
618,physics,0.0,Mary Alvarez
627,physics,2.0,Norma Fisher
633,physics,0.0,Stephanie Collins
634,physics,0.0,Stephanie Sutton
638,physics,0.0,Kimberly Smith
641,physics,14.0,Dana Nguyen
643,physics,0.0,Walter Pratt
645,physics,0.0,Tasha Rodriguez
651,physics,0.0,Mary Alvarez
652,physics,0.0,Peter Mcdowell
656,physics,6.0,Stephanie Lawrence
657,physics,0.0,Lauren Hayes
664,physics,0.0,Peter Montgomery
666,physics,0.0,Stephanie Collins
672,physics,0.0,Jennifer Summers
675,physics,0.0,Cheryl Bradley
690,physics,0.0,Lauren Hayes
697,physics,0.0,Peter Montgomery
700,physics,0.0,Stephanie Sutton
703,physics,0.0,Sean Green
704,physics,0.0,Kimberly Smith
707,physics,0.0,Dana Nguyen
708,physics,0.0,Cheryl Bradley
709,physics,0.0,Walter Pratt
720,physics,0.0,Kimberly Myers
723,physics,0.0,Lauren Hayes
724,physics,0.0,Whitney Stark
727,physics,0.0,Jorge Sullivan
733,physics,1.0,Stephanie Sutton
734,physics,0.0,Brian Hamilton
752,physics,60.0,Sarah Villanueva
758,physics,0.0,Angela Salazar
759,physics,0.0,Norma Fisher
761,physics,0.0,Elizabeth Woods
766,physics,0.0,Stephanie Sutton
769,physics,0.0,Sean Green
772,physics,0.0,April Snyder
774,physics,0.0,Cheryl Bradley
779,physics,0.0,Kimberly Maynard
780,physics,0.0,Laurie Wallace
784,physics,0.0,Peter Mcdowell
790,physics,0.0,Whitney Stark
793,physics,0.0,Jorge Sullivan
796,physics,12.0,Peter Montgomery
799,physics,0.0,Stephanie Sutton
802,physics,0.0,Sean Green
806,physics,0.0,Dana Nguyen
809,physics,0.0,Bobby Flores
813,physics,0.0,Laurie Wallace
823,physics,0.0,Whitney Stark
825,physics,0.0,Norma Fisher
826,physics,8.0,Jorge Sullivan
829,physics,20.0,Peter Montgomery
832,physics,0.0,Stephanie Sutton
839,physics,0.0,Dana Nguyen
849,physics,0.0,Mary Alvarez
859,physics,0.0,Jorge Sullivan
860,physics,0.0,Elizabeth Woods
862,physics,0.0,Peter Montgomery
864,physics,0.0,Stephanie Collins
870,physics,0.0,Jennifer Summers
871,physics,0.0,April Snyder
875,physics,0.0,Bobby Flores
877,physics,0.0,Michelle Kelley
879,physics,0.0,Laurie Wallace
886,physics,0.0,Desiree Cain
888,physics,0.0,Lauren Hayes
889,physics,0.0,Whitney Stark
899,physics,8.0,Brian Hamilton
93,physics,0.0,Kimberly Myers
94,physics,0.0,Desiree Cain
95,physics,14.0,Stephanie Lawrence
100,physics,0.0,Jorge Sullivan
107,physics,0.0,Brian Hamilton
108,physics,0.0,Susan Levy
114,physics,0.0,Cheryl Bradley
902,physics,0.0,Kimberly Smith
903,physics,0.0,Jennifer Summers
906,physics,0.0,Cheryl Bradley
910,physics,0.0,Michelle Kelley
919,physics,0.0,Desiree Cain
920,physics,0.0,Stephanie Lawrence
922,physics,60.0,Whitney Stark
128,physics,0.0,Stephanie Lawrence
130,physics,0.0,Whitney Stark
133,physics,8.0,Jorge Sullivan
143,physics,0.0,Kimberly Smith
154,physics,0.0,Janice Johnston
157,physics,0.0,Peter Mcdowell
160,physics,0.0,Desiree Cain
166,physics,0.0,Jorge Sullivan
184,physics,0.0,Michelle Kelley
195,physics,0.0,Lauren Hayes
200,physics,0.0,Elizabeth Woods
201,physics,60.0,Susan Wagner
211,physics,0.0,April Snyder
216,physics,60.0,Tasha Rodriguez
222,physics,0.0,Mary Alvarez
226,physics,0.0,Desiree Cain
227,physics,0.0,Stephanie Lawrence
231,physics,0.0,Norma Fisher
233,physics,0.0,Elizabeth Woods
242,physics,0.0,Kimberly Smith
245,physics,0.0,Dana Nguyen
246,physics,0.0,Cheryl Bradley
250,physics,3.0,Michelle Kelley
260,physics,0.0,Stephanie Lawrence
270,physics,60.0,Stephanie Collins
271,physics,0.0,Stephanie Sutton
279,physics,0.0,Cheryl Bradley
292,physics,0.0,Desiree Cain
296,physics,0.0,Angela Salazar
